# mass, radius
108.49537666052379, 2.1681392627490426
108.52640743366882, 1.4367611914501506
108.91504175738176, 1.0886985932151956
105.46684198290893, 10.10549395637419
105.46684198290893, 1.2759193227565064
111.03784244313196, 4.532193904877628
111.03784244313196, 0.5623695027416591
115.40837309354858, 7.464833044362498
121.2813425578515, 3.530350377454199
123.07820660014916, 1.9822134163715603
124.4433036782695, 1.0110323508996353
131.7192379534385, 3.0454837373422428
135.84022168294098, 2.3158068713159143
129.57947972752655, 1.122998267831504
138.90426465749334, 1.7555691905190454
136.42416501083557, 1.4094175164292955
131.25776348679676, 1.2907975747582228
140.6374942361024, 0.7453413419027698
146.61837634050346, 1.5695695444497417
141.79391987564887, 8.793027510194502
151.86733502049023, 3.488887618194654
153.175821220848, 2.8349200929506466
154.66134885060328, 2.4542676563789585
149.2837998989082, 0.4391470819634495
168.33503627413188, 3.2727359775979066
155.15971939367884, 9.703654049849145
155.15971939367884, 2.052367788974295
155.15971939367884, 0.5410515847794845
159.20493352002939, 12.841409303509375
166.89705428555288, 1.0079671561083394
171.24827588018096, 5.7837533507562915
171.98442962665445, 3.94356830642482
171.98442962665445, 1.2833368877271678
174.211932590061, 1.1496187360277774
174.211932590061, 0.7161779599354933
171.98442962665445, 3.721471834837886
189.16727792691154, 2.4183200782215226
191.8640728840094, 2.7979153591796804
189.93389937517563, 0.9645786329333391
200.18733322650635, 1.9587491579038676
198.64760499682933, 1.5484831452830599
195.60358561721162, 7.50460387770192
198.13699848232483, 5.742551423818799
215.70064774136168, 1.7718587942630695
214.04159983291459, 1.3191635034765112
209.49978175502716, 1.1048573618972488
210.2199425394932, 0.7305387594954073
208.6030491289451, 0.7831533793078929
219.62194057247177, 3.8161351173646243
231.55372471425642, 2.2552253230847508
216.81381763748638, 2.8725530018565477
237.25115389155678, 18.35930545632117
252.2057489089364, 2.5452883340632018
246.58953274614265, 1.990849858560225
234.21762088088389, 1.6088729099336285
256.95596012523424, 3.1737185937393093
264.43178984451964, 1.7961952282813216
263.46132624857285, 1.4068909950223032
262.9774308677135, 1.1226108552798262
262.9774308677135, 0.8864262642408282
259.61495736858024, 4.6295542806589
259.61495736858024, 1.0021412019569185
278.6557023443185, 5.907143561019143
284.818923455131, 7.749215455836391
276.8685018512338, 0.8047943093493756
284.08682100782124, 4.235825684054207
305.90494932861947, 2.7270277251133965
306.8906772875401, 1.9669385711471579
308.47445307558235, 1.5918040560947946
291.4933310604407, 0.5733414026953781
302.9667216609848, 10.027690684580023
330.1059722661197, 3.180851788763483
302.9667216609848, 2.367841421078611
332.5933001128521, 1.7475939929232163
295.2686859583224, 0.8855702905858347
335.8188518536635, 3.5821802209306832
318.9701186914855, 17.1256352577488
340.79423229467153, 6.6408135900499135
318.9701186914855, 5.963049344759861
358.1367705024912, 8.060769177506982
340.16830075026263, 5.294932271351514
383.5797540314621, 2.538412343100801
372.2332955977445, 1.9497352404401522
367.4738583037811, 4.067390196953342
381.93789800057283, 1.5047557758967451
377.054376034052, 9.931278419367407
372.2332955977445, 2.9444841889154714
400.3915499785181, 1.6561857923337018
372.2332955977445, 3.7286695048416063
391.895511912341, 6.866361625054395
391.895511912341, 0.8405544858290843
402.11273366961257, 7.967857509948976
434.3906160237336, 5.1774299385172915
423.35325042556065, 4.456212388300536
412.5963315839564, 1.0537726722471548
412.5963315839564, 0.7356381076859568
466.5832528544632, 3.3526000914629486
462.4085758343029, 2.478863198941596
440.01674384570777, 1.8208307397070742
463.2594373442717, 5.894316839690951
494.04682875747454, 4.133346346229548
513.4928730998039, 2.879499408300272
522.0594713900954, 1.467580615902686
494.04682875747454, 2.17065431924625
506.92726717653187, 22.015915947054065
513.4928730998039, 0.7572713635280196
535.67023555437, 9.08235658871186
542.0099339783078, 4.667689839804323
555.3606425623477, 3.4139561358524637
540.6167442480817, 2.428072332763544
585.5174666148913, 1.5252193537312633
606.9996012756523, 5.683415705737511
584.0124445291002, 1.925586780220742
591.5764400238021, 1.3936207289980478
606.9996012756523, 7.800292004867593
630.891549316021, 4.688065640755257
664.2166877719527, 7.136902434728191
681.5336740286476, 3.539131689247814
681.5336740286476, 2.8443848929937356
754.0481318500431, 1.826191386681295
717.5338456492816, 1.0753703367134995
748.5235808569404, 4.194438249778901
765.2198582319205, 2.674356742132164
816.0749976924327, 2.251824810281802
837.3511260698698, 7.095651818459675
859.1819505720657, 1.2466753202087348
881.581932842859, 7.853222481300216
848.1963061758913, 1.8490167862045965
904.565911559804, 11.613862004175212
921.0103119888615, 3.04751726320063
964.6817398263217, 4.545348782413281
989.8322377559861, 2.8394428006246364
1111.3747031334244, 10.802104454107008
1111.3747031334244, 5.364443818759003
1401.0651588354076, 3.3934786034494033
1494.177436672094, 4.982267561206365
1812.315044484491, 6.9330198587768
1883.6490894898002, 4.784150186665253
2008.8330299092318, 1.601893509746415
4237.331009500174, 16.879245599556626
